year,Movie_name,Movie_url,Plot_summary,Diretor_name,Director_image_url,critic_score,actor1_name,actor1_image_url,actor2_name,actor2_image_url,actor3_name,actor3_image_url,actor4_name,actor4_image_url
2010,Repo Men,http://www.imdb.com/title/tt1053424/?ref_=fn_tt_tt_1,"Set in the near future when artificial organs can be bought on credit, it revolves around a man who struggles to make the payments on a heart he has purchased. He must therefore go on the run before said ticker is repossessed.",Miguel Sapochnik,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTg4NjI0NTE2OV5BMl5BanBnXkFtZTcwOTgyNjMyMw@@._V1_UY317_CR131,0,214,317_AL_.jpg",32,Jude Law,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMwOTg5NTQ3NV5BMl5BanBnXkFtZTcwNzM3MDAzNQ@@._V1_UY317_CR6,0,214,317_AL_.jpg",Forest Whitaker,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzMDI3NTg2OV5BMl5BanBnXkFtZTcwNTgwMzg5Mg@@._V1_UY317_CR13,0,214,317_AL_.jpg",Alice Braga,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2JhOWE5NGEtZGEwZS00N2I3LTkzMzYtMjE5N2MyZGFkZDA5L2ltYWdlXkEyXkFqcGdeQXVyNjkzMzc5NjI@._V1_UX214_CR0,0,214,317_AL_.jpg",Liev Schreiber,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjM5NjI1NzA1Ml5BMl5BanBnXkFtZTgwNDc0ODM3ODE@._V1_UY317_CR14,0,214,317_AL_.jpg"
2010,Going the Distance,http://www.imdb.com/title/tt1322312/?ref_=fn_tt_tt_1,A romantic comedy centered on a guy and a gal who try to keep their love alive as they shuttle back and forth between New York and San Francisco to see one another.,Nanette Burstein,https://www.ucl.ac.uk/chemeng/people/professional_services/no-photo,51,Drew Barrymore,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyOTMzODIxM15BMl5BanBnXkFtZTcwODM2NTY5Mg@@._V1_UY317_CR5,0,214,317_AL_.jpg",Justin Long,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIwNTEwODY4NF5BMl5BanBnXkFtZTgwMzg0ODMwMjE@._V1_UY317_CR15,0,214,317_AL_.jpg",Charlie Day,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1ODAzNzQ5M15BMl5BanBnXkFtZTcwMzQ1ODI4Mg@@._V1._CR171,167,156,217_UY317_CR7,0,214,317_AL_.jpg",Jason Sudeikis,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjM1NjIyNjExMV5BMl5BanBnXkFtZTgwOTQ4NzcyMDE@._V1_UY317_CR5,0,214,317_AL_.jpg"
2010,Extraordinary Measures,http://www.imdb.com/title/tt1244659/?ref_=fn_tt_tt_1,A drama centered on the efforts of John and Aileen Crowley to find a researcher who might have a cure for their two children's rare genetic disorder.,Tom Vaughan,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTA1MDVhNjMtMWUyZS00MWVhLTgyNjMtZTI2ZTFiMjRkYTI4XkEyXkFqcGdeQXVyOTk1NDA0NQ@@._V1_UY317_CR22,0,214,317_AL_.jpg",45,Brendan Fraser,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5MjExMzY0M15BMl5BanBnXkFtZTgwNTMxOTg4MTI@._V1_UY317_CR12,0,214,317_AL_.jpg",Harrison Ford,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4Mjg0NjIxOV5BMl5BanBnXkFtZTcwMTM2NTI3MQ@@._V1_UX214_CR0,0,214,317_AL_.jpg",Keri Russell,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA4MDM4MzUzNzZeQTJeQWpwZ15BbWU3MDM0NjY4NDM@._V1_UX214_CR0,0,214,317_AL_.jpg",Meredith Droeger,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzNjMwNTEyNF5BMl5BanBnXkFtZTcwOTE3NDAwMg@@._V1_UX214_CR0,0,214,317_AL_.jpg"
2010,Letters to Juliet,http://www.imdb.com/title/tt0892318/?ref_=fn_tt_tt_1,"Sophie dreams of becoming a writer and travels to Verona, Italy where she meets the ""Secretaries of Juliet"".",Gary Winick,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0NDQ1ODI5Ml5BMl5BanBnXkFtZTYwOTA3Nzg1._V1_UX214_CR0,0,214,317_AL_.jpg",50,Amanda Seyfried,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjUyODkwODUyMF5BMl5BanBnXkFtZTcwMzU3MjYxMw@@._V1_UY317_CR33,0,214,317_AL_.jpg",Marcia DeBonis,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwMjM2MjYzMl5BMl5BanBnXkFtZTcwNjQzMzc3MQ@@._V1_UY317_CR130,0,214,317_AL_.jpg",Gael Garcﾕ_a Bernal,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE5NzQ3NDc0NV5BMl5BanBnXkFtZTcwNDI0NzcwNA@@._V1_UX214_CR0,0,214,317_AL_.jpg",Giordano Formenti,https://www.ucl.ac.uk/chemeng/people/professional_services/no-photo
2010,Step Up 3D,http://www.imdb.com/title/tt1193631/?ref_=fn_tt_tt_1,A tight-knit group of New York City street dancers find themselves pitted against the world's best hip hop dancers in a high-stakes showdown.,Jon M. Chu,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDM0NjgyNjkwOV5BMl5BanBnXkFtZTgwNzYzOTMzMDE@._V1_UX214_CR0,0,214,317_AL_.jpg",45,Rick Malambri,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwMzk5OTg1Ml5BMl5BanBnXkFtZTcwNzE2NjE0Nw@@._V1_UY317_CR8,0,214,317_AL_.jpg",Adam G. Sevani,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4MzA0NTI4Nl5BMl5BanBnXkFtZTcwMTg4NDE3Mw@@._V1_UX214_CR0,0,214,317_AL_.jpg",Sharni Vinson,"https://images-na.ssl-images-amazon.com/images/M/MV5BZWUzZjE2ZWYtNGEwNC00Mzg2LWFlNjItYWU2MjUxN2VjMGFhXkEyXkFqcGdeQXVyMTg3OTc4MDY@._V1_UX214_CR0,0,214,317_AL_.jpg",Alyson Stoner,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDk4NTI4NzAxNV5BMl5BanBnXkFtZTgwMTAyMTEzMDI@._V1_UY317_CR52,0,214,317_AL_.jpg"
2010,The Next Three Days,http://www.imdb.com/title/tt1458175/?ref_=fn_tt_tt_1,A married couple's life is turned upside down when the wife is accused of a murder.,Paul Haggis,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwNzYyODM5N15BMl5BanBnXkFtZTgwMTY4NDcwNjE@._V1_UY317_CR51,0,214,317_AL_.jpg",52,Russell Crowe,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyMTExNTMxOF5BMl5BanBnXkFtZTcwNDg1NzkzNw@@._V1_UX214_CR0,0,214,317_AL_.jpg",Elizabeth Banks,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzMTcxNDU3NV5BMl5BanBnXkFtZTcwOTE0MzEzNw@@._V1_UY317_CR22,0,214,317_AL_.jpg",Michael Buie,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTZkNmJlNTctY2EzZC00Yzg3LWIwNDQtOTU0NmQyZDhkYmVkL2ltYWdlXkEyXkFqcGdeQXVyMjM0NTY3NA@@._V1_UY317_CR40,0,214,317_AL_.jpg",Moran Atias,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwOTQ2NTExNl5BMl5BanBnXkFtZTgwMTA5MTEwODE@._V1_UY317_CR14,0,214,317_AL_.jpg"
2010,Love & Other Drugs,http://www.imdb.com/title/tt0758752/?ref_=fn_tt_tt_1,A young woman suffering from Parkinson's befriends a drug rep working for Pfizer in 1990s Pittsburgh.,Edward Zwick,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1MDcwODU2NV5BMl5BanBnXkFtZTcwMDM0MzY1Mw@@._V1_UY317_CR4,0,214,317_AL_.jpg",55,Jake Gyllenhaal,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjA0MTU2NDY3MF5BMl5BanBnXkFtZTgwNDU4ODkzMzE@._V1_UX214_CR0,0,214,317_AL_.jpg",Anne Hathaway,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjQ5MTAxMDc5OF5BMl5BanBnXkFtZTcwOTI0OTE4OA@@._V1_UY317_CR1,0,214,317_AL_.jpg",Oliver Platt,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzkzNDgzNjEyM15BMl5BanBnXkFtZTYwNzQzODA0._V1_UX214_CR0,0,214,317_AL_.jpg",Hank Azaria,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0MzIxMzUwMV5BMl5BanBnXkFtZTcwMjE1NjM1Mg@@._V1_UY317_CR4,0,214,317_AL_.jpg"
2010,Barney's Version,http://www.imdb.com/title/tt1423894/?ref_=fn_tt_tt_1,"The picaresque and touching story of the politically incorrect, fully lived life of the impulsive, irascible and fearlessly blunt Barney Panofsky.",Richard J. Lewis,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4NTIzMzAwMF5BMl5BanBnXkFtZTcwODQxMzQ3Mw@@._V1_UY317_CR8,0,214,317_AL_.jpg",67,Paul Giamatti,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTc0MDAzMTU4N15BMl5BanBnXkFtZTcwNzA0NzcwNA@@._V1_UY317_CR16,0,214,317_AL_.jpg",Macha Grenon,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzAyMjk0MjE3N15BMl5BanBnXkFtZTcwNzY0NDUxNA@@._V1_UY317_CR4,0,214,317_AL_.jpg",Paul Gross,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwNjA5OTgyN15BMl5BanBnXkFtZTcwMjIyNzc5MQ@@._V1_UX214_CR0,0,214,317_AL_.jpg",Atom Egoyan,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0NDc4NjQ4N15BMl5BanBnXkFtZTYwNzA1ODkz._V1_UY317_CR0,0,214,317_AL_.jpg"
2010,Animals United,http://www.imdb.com/title/tt1620449/?ref_=fn_tt_tt_1,"A group of animals waiting for the annual flood they rely on for food and water discover that the humans, who have been destroying their habitats have built a dam for a leisure resort.",Reinhard Klooss,https://www.ucl.ac.uk/chemeng/people/professional_services/no-photo,No score,James Corden,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyMDA2MTgwMF5BMl5BanBnXkFtZTgwODgyNDM2NDE@._V1_UY317_CR12,0,214,317_AL_.jpg",Stephen Fry,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2NTEyNzc0MV5BMl5BanBnXkFtZTgwMDQwNDk0NjE@._V1_UY317_CR95,0,214,317_AL_.jpg",Andy Serkis,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwNzI2OTA3Nl5BMl5BanBnXkFtZTYwNDIwNzA1._V1_UX214_CR0,0,214,317_AL_.jpg",Dawn French,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0NjQ3NDUyN15BMl5BanBnXkFtZTcwMDIzNTQyMw@@._V1_UY317_CR39,0,214,317_AL_.jpg"
2010,Kick-Ass,http://www.imdb.com/title/tt1250777/?ref_=fn_tt_tt_1,"Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a superhero, even though he has no powers, training or meaningful reason to do so.",Matthew Vaughn,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQyOTc5NzA0M15BMl5BanBnXkFtZTYwODQ2MjYz._V1_UX214_CR0,0,214,317_AL_.jpg",66,Aaron Taylor-Johnson,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzE5MzI0MzY2OF5BMl5BanBnXkFtZTgwODE3MTk4MTE@._V1_UY317_CR13,0,214,317_AL_.jpg",Garrett M. Brown,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxMjE4NTgwN15BMl5BanBnXkFtZTcwNzc5ODg2MQ@@._V1_UY317_CR12,0,214,317_AL_.jpg",Evan Peters,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3OTY4ODUzOF5BMl5BanBnXkFtZTcwMjEyNjk2Nw@@._V1_UX214_CR0,0,214,317_AL_.jpg",Deborah Twiss,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzkxNjIzODc5MF5BMl5BanBnXkFtZTgwMjQ4NTcyMDI@._V1_UY317_CR20,0,214,317_AL_.jpg"
2010,The Spy Next Door,http://www.imdb.com/title/tt1273678/?ref_=fn_tt_tt_1,"Former CIA spy Bob Ho takes on his toughest assignment to date: looking after his girlfriend's three kids, who haven't exactly warmed to their mom's beau.",Brian Levant,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA5Mjg2OTQ5MzNeQTJeQWpwZ15BbWU3MDkzMDMxMTM@._V1_UX214_CR0,0,214,317_AL_.jpg",27,Jackie Chan,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4MDM0MDUzM15BMl5BanBnXkFtZTcwOTI4MzU1Mw@@._V1_UY317_CR7,0,214,317_AL_.jpg",Amber Valletta,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgyMjMxMzU1NF5BMl5BanBnXkFtZTcwNDcyMDY4Mg@@._V1_UY317_CR26,0,214,317_AL_.jpg",Madeline Carroll,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2OTE2MjExMF5BMl5BanBnXkFtZTgwMzg4NTAyNjE@._V1_UY317_CR16,0,214,317_AL_.jpg",Will Shadley,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwNzY2NjAyN15BMl5BanBnXkFtZTgwNjU0MzcwODE@._V1_UX214_CR0,0,214,317_AL_.jpg"
2010,Legion,http://www.imdb.com/title/tt1038686/?ref_=fn_tt_tt_1,"When a group of strangers at a dusty roadside diner come under attack by demonic forces, their only chance for survival lies with an archangel named Michael, who informs a pregnant waitress that her unborn child is humanity's last hope.",Scott Stewart,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1MjMwMDgwOF5BMl5BanBnXkFtZTcwMDQ0MjU0OA@@._V1_UX214_CR0,0,214,317_AL_.jpg",32,Paul Bettany,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwODg1MTA5Ml5BMl5BanBnXkFtZTcwNDQwMTQxMw@@._V1_UY317_CR11,0,214,317_AL_.jpg",Lucas Black,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTAzNjEyMTkxN15BMl5BanBnXkFtZTcwMzc3NTc4Nw@@._V1_UY317_CR9,0,214,317_AL_.jpg",Tyrese Gibson,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3MjU1NzY4OF5BMl5BanBnXkFtZTgwMzU3MDQxNTE@._V1_UX214_CR0,0,214,317_AL_.jpg",Adrianne Palicki,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4MjM4OTA2OF5BMl5BanBnXkFtZTcwNDM3NzIzOQ@@._V1_UX214_CR0,0,214,317_AL_.jpg"
2010,Dear John,http://www.imdb.com/title/tt0989757/?ref_=fn_tt_tt_1,A romantic drama about a soldier who falls for a conservative college student while he's home on leave.,Lasse Hallstrﾕ_m,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0MTg5MjAxM15BMl5BanBnXkFtZTYwMjYyODA0._V1_UX214_CR0,0,214,317_AL_.jpg",43,Channing Tatum,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4OTI3Mzg2Nl5BMl5BanBnXkFtZTcwMDAxNTU3OA@@._V1_UX214_CR0,0,214,317_AL_.jpg",Amanda Seyfried,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjUyODkwODUyMF5BMl5BanBnXkFtZTcwMzU3MjYxMw@@._V1_UY317_CR33,0,214,317_AL_.jpg",Richard Jenkins,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzM5MzA4NDcyN15BMl5BanBnXkFtZTcwMDkwNjQzMg@@._V1_UX214_CR0,0,214,317_AL_.jpg",Henry Thomas,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5NjY0NjI5NV5BMl5BanBnXkFtZTYwMDYzMTYz._V1_UX214_CR0,0,214,317_AL_.jpg"
2010,The Losers,http://www.imdb.com/title/tt0480255/?ref_=fn_tt_tt_1,"A CIA special forces team are betrayed and left for dead by their superiors, galvanizing them to mount an offensive on the CIA.",Sylvain White,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI2NzUyMDQ0Ml5BMl5BanBnXkFtZTYwNTMzNzUz._V1_UY317_CR3,0,214,317_AL_.jpg",44,Jeffrey Dean Morgan,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDcxOTQ0MTgxNl5BMl5BanBnXkFtZTgwMzIxNDY3NTE@._V1_UY317_CR12,0,214,317_AL_.jpg",Zoe Saldana,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4NDk1NTA1OV5BMl5BanBnXkFtZTcwMTIzMjQ4Ng@@._V1_UY317_CR8,0,214,317_AL_.jpg",Chris Evans,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2NTg1OTQzMF5BMl5BanBnXkFtZTcwNjIyMjkyMg@@._V1_UY317_CR6,0,214,317_AL_.jpg",Idris Elba,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzEzMTI2NjEyNF5BMl5BanBnXkFtZTcwNTA0OTE4OA@@._V1_UX214_CR0,0,214,317_AL_.jpg"
2010,Don't Be Afraid of the Dark,http://www.imdb.com/title/tt1270761/?ref_=fn_tt_tt_1,A young girl sent to live with her father and his new girlfriend believes that she has released creatures from a sealed ash pit in the basement of her new home.,Troy Nixey,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5MjY5ODg5OV5BMl5BanBnXkFtZTcwMDA3NDUyNg@@._V1_UY317_CR27,0,214,317_AL_.jpg",56,Bruce Gleeson,https://www.ucl.ac.uk/chemeng/people/professional_services/no-photo,Eddie Ritchard,https://www.ucl.ac.uk/chemeng/people/professional_services/no-photo,Garry McDonald,https://www.ucl.ac.uk/chemeng/people/professional_services/no-photo,Bailee Madison,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyNGQ0YzEtZjRiOS00Y2JmLWJiMzctMWRmZDFkZGMyNmNkL2ltYWdlXkEyXkFqcGdeQXVyMTAwNjAwODg@._V1_UX214_CR0,0,214,317_AL_.jpg"
2010,My Soul to Take,http://www.imdb.com/title/tt0872230/?ref_=fn_tt_tt_1,A serial killer returns to his hometown to stalk seven children who share the same birthday as the date he was allegedly put to rest.,Wes Craven,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyNzIwNDcwNl5BMl5BanBnXkFtZTcwNTQ1NTI5NA@@._V1_UX214_CR0,0,214,317_AL_.jpg",25,Max Thieriot,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2MTIzNDAwMV5BMl5BanBnXkFtZTgwNzY5OTgzMzE@._V1_UY317_CR12,0,214,317_AL_.jpg",John Magaro,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1MzY0ODM4OV5BMl5BanBnXkFtZTcwODA5NjE0OQ@@._V1_UX214_CR0,0,214,317_AL_.jpg",Denzel Whitaker,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjM0MzExNjg2OV5BMl5BanBnXkFtZTgwNzM4MjU0NzE@._V1_UY317_CR1,0,214,317_AL_.jpg",Zena Grey,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1OTk4NjA0NF5BMl5BanBnXkFtZTgwNTA4ODM1MTE@._V1_UY317_CR16,0,214,317_AL_.jpg"
2010,The Conspirator,http://www.imdb.com/title/tt0968264/?ref_=fn_tt_tt_1,"Mary Surratt is the lone female charged as a co-conspirator in the assassination trial of Abraham Lincoln. As the whole nation turns against her, she is forced to rely on her reluctant lawyer to uncover the truth and save her life.",Robert Redford,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1Nzc5MzQyMV5BMl5BanBnXkFtZTcwNjQ5OTA0Mg@@._V1_UY317_CR7,0,214,317_AL_.jpg",55,James McAvoy,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzNzIxOTYzMl5BMl5BanBnXkFtZTcwNjYxNTk1Nw@@._V1_UY317_CR14,0,214,317_AL_.jpg",Robin Wright,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0NTc4MzEyOV5BMl5BanBnXkFtZTcwODY0ODkzMQ@@._V1_UY317_CR4,0,214,317_AL_.jpg",Kevin Kline,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxMjcxMzMzMV5BMl5BanBnXkFtZTcwNjQzOTQ4Mg@@._V1_UX214_CR0,0,214,317_AL_.jpg",Evan Rachel Wood,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTA2OTM4NDI3NTheQTJeQWpwZ15BbWU3MDA4NzI3Mjc@._V1_UY317_CR4,0,214,317_AL_.jpg"
2010,A Turtle's Tale: Sammy's Adventures,http://www.imdb.com/title/tt1230204/?ref_=fn_tt_tt_1,A sea turtle who was hatched in 1959 spends the next 50 years traveling the world while it is being changed by global warming.,Ben Stassen,https://www.ucl.ac.uk/chemeng/people/professional_services/no-photo,No score,Anthony Anderson,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQzMjk3MzM1NV5BMl5BanBnXkFtZTcwNDU1MDg0Mw@@._V1_UY317_CR7,0,214,317_AL_.jpg",Ed Begley Jr.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1ODI0NDgxN15BMl5BanBnXkFtZTYwODU1MDcy._V1_UX214_CR0,0,214,317_AL_.jpg",Pat Carroll,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzMDkxNzc3N15BMl5BanBnXkFtZTcwNTE4NjIzMQ@@._V1_UX214_CR0,0,214,317_AL_.jpg",Stacy Keach,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwMzEwODQ4Nl5BMl5BanBnXkFtZTYwMTA0NTQz._V1_UY317_CR2,0,214,317_AL_.jpg"
2010,Little White Lies,http://www.imdb.com/title/tt1440232/?ref_=fn_tt_tt_1,A near-fatal accident leaves one friend in the hospital while the rest go on their annual vacation. But their secrets and personal grief threaten to drive them apart.,Guillaume Canet,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjM1MTk0NTk4NF5BMl5BanBnXkFtZTcwMDY0NzU0Nw@@._V1_UX214_CR0,0,214,317_AL_.jpg",50,Franﾕ_ois Cluzet,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkyNjcyNjE0Nl5BMl5BanBnXkFtZTcwMTY5NTc1NA@@._V1_UX214_CR0,0,214,317_AL_.jpg",Marion Cotillard,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxNTEzNTkwNF5BMl5BanBnXkFtZTcwNzQ2NDIwOQ@@._V1_UX214_CR0,0,214,317_AL_.jpg",Benoﾕ蚯 Magimel,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxNjYwNjc1Ml5BMl5BanBnXkFtZTcwMjc4ODIyOA@@._V1_UX214_CR0,0,214,317_AL_.jpg",Gilles Lellouche,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4NDY0ODA3MF5BMl5BanBnXkFtZTcwNjc3NjY4Nw@@._V1_UX214_CR0,0,214,317_AL_.jpg"
2010,Love Ranch,http://www.imdb.com/title/tt1125929/?ref_=fn_tt_tt_1,A drama centered around a married couple who opened the first legal brothel in Nevada.,Taylor Hackford,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjYxMTM3MzgxNF5BMl5BanBnXkFtZTcwMzAzODEzNw@@._V1_UX214_CR0,0,214,317_AL_.jpg",37,Helen Mirren,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA4MzY2ODU2MV5BMl5BanBnXkFtZTcwOTQ3ODY4OQ@@._V1_UY317_CR18,0,214,317_AL_.jpg",Joe Pesci,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzc3MTcxNDYxNV5BMl5BanBnXkFtZTcwOTI3NjE1Mw@@._V1_UX214_CR0,0,214,317_AL_.jpg",Sergio Peris-Mencheta,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5Mjc1NTE5MF5BMl5BanBnXkFtZTgwMzQyNzQ0NzE@._V1_UY317_CR130,0,214,317_AL_.jpg",Gina Gershon,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwNDA0MjQ2N15BMl5BanBnXkFtZTcwNDA3ODMwMg@@._V1_UY317_CR4,0,214,317_AL_.jpg"
2010,Space Dogs,http://www.imdb.com/title/tt1272051/?ref_=fn_tt_tt_1,Schoolbooks say that Belka and Strelka were first space dogs. But the dogs say that people dissemble a lot.,Inna Evlannikova,https://www.ucl.ac.uk/chemeng/people/professional_services/no-photo,No score,Anna Bolshova,https://www.ucl.ac.uk/chemeng/people/professional_services/no-photo,Elena Yakovleva,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjQ1MWNjZTktOTQxNy00YjU2LTgxNzYtMWY1M2JiMDhmZWU5XkEyXkFqcGdeQXVyNjMwOTA1MDM@._V1_UY317_CR131,0,214,317_AL_.jpg",Evgeniy Mironov,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjk2YWM3YWEtMTc5ZC00M2QwLWE3MzctZWFiNzNhOTcyZmIzXkEyXkFqcGdeQXVyNjMwOTA1MDM@._V1_UY317_CR6,0,214,317_AL_.jpg",Sergey Garmash,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3NzYxOTM1OV5BMl5BanBnXkFtZTcwNDQ2MDgwNw@@._V1_UY317_CR272,0,214,317_AL_.jpg"
2010,Piranha 3D,http://www.imdb.com/title/tt0464154/?ref_=fn_tt_tt_1,"After a sudden underwater tremor sets free scores of the prehistoric man-eating fish, an unlikely group of strangers must band together to stop themselves from becoming fish food for the area's new razor-toothed residents.",Alexandre Aja,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI3NTQzMjIwM15BMl5BanBnXkFtZTgwNDcyNTM1MTE@._V1_UY317_CR131,0,214,317_AL_.jpg",53,Richard Dreyfuss,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzMjIzMjM2NV5BMl5BanBnXkFtZTcwNDAxMDY0Mg@@._V1_UY317_CR4,0,214,317_AL_.jpg",Ving Rhames,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMwMTgyMzc4MV5BMl5BanBnXkFtZTYwNjE5Mjk1._V1_UX214_CR0,0,214,317_AL_.jpg",Elisabeth Shue,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5ODk5OTU3MV5BMl5BanBnXkFtZTcwNjM1NDUxMg@@._V1_UY317_CR15,0,214,317_AL_.jpg",Christopher Lloyd,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxNzQ0ODgxOV5BMl5BanBnXkFtZTcwMTAxMDY0Mg@@._V1_UY317_CR11,0,214,317_AL_.jpg"
2010,Faster,http://www.imdb.com/title/tt1433108/?ref_=fn_tt_tt_1,An ex-con gets on a series of apparently unrelated killings. He gets tracked by a veteran cop with secrets of his own and an egocentric hit man.,George Tillman Jr.,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDUwMDg5MzU5MF5BMl5BanBnXkFtZTgwNTE2NDQyMDE@._V1_UX214_CR0,0,214,317_AL_.jpg",44,Dwayne Johnson,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkyNDQ3NzAxM15BMl5BanBnXkFtZTgwODIwMTQ0NTE@._V1_UX214_CR0,0,214,317_AL_.jpg",Mauricio Lopez,https://www.ucl.ac.uk/chemeng/people/professional_services/no-photo,Jim Gaines,https://www.ucl.ac.uk/chemeng/people/professional_services/no-photo,Tom Berenger,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1OTQ5MzUzM15BMl5BanBnXkFtZTgwMDUxMTY1NDE@._V1_UX214_CR0,0,214,317_AL_.jpg"
